customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,partner,dependents,phone_service,multiple_lines,churn
691,39,Male,3,10.049903145495307,1935.9222358512834,Two year,Bank transfer,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,0
692,62,Female,9,55.00539647696739,2536.29090951719,Month-to-month,Credit card,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,No,No,Yes,No,No phone service,1
693,28,Male,4,54.475042869651574,-196.12782109994623,Month-to-month,Credit card,No,No internet service,No,No internet service,Yes,No,No,Yes,Yes,No,No,No,1
694,54,Female,2,92.76675556416896,1837.8760245201415,One year,Bank transfer,Fiber optic,Yes,No,No,No internet service,No internet service,No,No,Yes,Yes,Yes,No phone service,0
695,53,Female,1,57.299563765742725,2143.0487698789525,One year,Bank transfer,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,No,Yes,No,Yes,Yes,0
696,40,Female,1,72.65977969481857,2849.6119885162134,One year,Bank transfer,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0
697,49,Female,7,67.82514280174927,2692.8575842374366,Two year,Electronic check,Fiber optic,No,No internet service,Yes,No,Yes,Yes,No,No,Yes,No,Yes,0
698,26,Female,2,22.38867040385599,2582.5713188088052,Month-to-month,Mailed check,No,No,No internet service,No,No,No,No,Yes,No,Yes,No,Yes,1
699,58,Male,3,80.36414433263475,1200.0594932980657,Month-to-month,Mailed check,DSL,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,1
700,42,Female,3,69.30793010912576,91.99786287669235,Month-to-month,Credit card,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Yes,Yes,Yes,No,Yes,0
701,37,Male,4,75.1653727934918,1606.947242938599,One year,Mailed check,Fiber optic,No,No internet service,No,No,No,No internet service,Yes,Yes,No,No,No phone service,0
702,60,Male,10,143.52475412872653,,Month-to-month,Electronic check,DSL,Yes,Yes,No internet service,No,No internet service,No,Yes,Yes,No,Yes,No phone service,1
703,34,Female,19,23.31774121002823,3393.4545275244313,Month-to-month,Bank transfer,DSL,No,No,No,Yes,No,No internet service,Yes,Yes,No,No,Yes,0
704,23,Female,2,99.49393299522217,2710.5491022977853,Month-to-month,Credit card,No,No,No internet service,No,No,No internet service,Yes,No,No,No,No,No phone service,1
705,21,Female,8,59.25104961199289,2429.3408228017342,One year,Credit card,No,No internet service,No internet service,No,No,Yes,No,Yes,No,No,No,Yes,0
706,54,Female,7,70.74657808806019,2379.6396483859653,Month-to-month,Mailed check,DSL,Yes,No internet service,No,No,No,No internet service,No,Yes,No,Yes,No phone service,1
707,25,Female,4,64.08975509397516,1443.8812532392194,One year,Credit card,No,No internet service,No,No internet service,No,Yes,No internet service,Yes,No,No,Yes,Yes,0
708,71,Male,15,56.51527333203913,1869.93970644638,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,No,No,Yes,No,No phone service,0
709,13,Female,1,53.60334143522483,3669.0695258263313,Month-to-month,Credit card,No,Yes,No,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,No,1
710,70,Female,0,71.59017471146018,1057.4419942081236,Month-to-month,Bank transfer,No,No internet service,No internet service,Yes,Yes,No,No internet service,No,No,No,No,No,1
711,48,Male,9,34.656526066566414,3614.7787907098514,One year,Electronic check,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,No,No,Yes,Yes,No phone service,0
712,43,Male,2,80.01158335043532,1677.9718455079417,One year,Electronic check,No,No,No internet service,Yes,No,Yes,No internet service,Yes,No,No,No,Yes,1
713,36,Female,9,56.67611190229492,3325.4321090950784,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Yes,No,Yes,No,No phone service,0
714,50,Male,11,42.398613219192846,593.1849905024617,Two year,Mailed check,No,Yes,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,Yes,0
715,44,Female,0,55.99974284008373,2585.9042011646493,One year,Credit card,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,No,No,No,No,No phone service,0
716,61,Male,10,90.14298433725145,1263.2298640523782,One year,Mailed check,No,No internet service,No,No internet service,No,No,No,No,No,No,Yes,No phone service,0
717,46,Male,2,54.29329825967554,584.7328080758125,Month-to-month,Credit card,DSL,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,1
718,47,Female,3,72.1690723641924,2218.534042410946,Two year,Electronic check,DSL,Yes,No internet service,Yes,No internet service,No,Yes,No,Yes,No,No,Yes,0
719,39,Male,4,50.38087448569053,3009.471788595969,Month-to-month,Electronic check,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,Yes,Yes,Yes,1
720,44,Male,13,80.1584369984724,1155.0585614065035,One year,Electronic check,DSL,No,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Yes,Yes,0
721,49,Male,0,78.71015477580409,500.9840395415988,One year,Credit card,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No,No,No,Yes,0
722,19,Male,3,101.97217666592823,1908.155235665045,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,1
723,24,Male,5,61.48872109001569,1912.564671222819,Month-to-month,Electronic check,Fiber optic,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,1
724,56,Male,6,78.37309609515813,2548.3196275544988,Two year,Electronic check,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,No,Yes,No,No,No phone service,0
725,47,Female,5,66.9613507907789,2949.5945713644883,Two year,Electronic check,DSL,No,Yes,No,No internet service,Yes,No,Yes,Yes,Yes,No,Yes,0
726,42,Female,0,90.91743563726028,1940.584818727506,One year,Mailed check,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,0
727,45,Male,1,50.623352247825395,3855.503314794263,Two year,Electronic check,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Yes,No,No,No,No phone service,0
728,50,Female,2,79.90010625754562,2224.2347445352916,Two year,Electronic check,No,Yes,No,No internet service,Yes,No,No,No,Yes,No,No,No,1
729,36,Female,8,61.106054077666364,1653.5734939931003,One year,Mailed check,No,No internet service,Yes,No,No internet service,No internet service,No,No,No,No,No,No,0
730,33,Female,1,63.71623645783004,388.4326408971722,One year,Mailed check,DSL,No,No,No internet service,No,No,Yes,No,Yes,Yes,No,No,0
731,47,Male,1,66.83504968896746,1737.3404796838322,One year,Credit card,DSL,Yes,No,Yes,No internet service,No,No internet service,No,Yes,No,No,No phone service,0
732,30,Female,15,70.04480792853354,1663.6130545888636,One year,Bank transfer,DSL,No,No internet service,No internet service,No,No,Yes,No,Yes,Yes,No,No phone service,0
733,51,Male,0,62.67541913756084,2960.3047962814703,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Yes,No,1
734,19,Female,30,69.29426366341053,2462.483624066854,One year,Electronic check,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Yes,No,Yes,Yes,No,0
735,60,Male,5,96.56236115124369,820.6308783673828,One year,Electronic check,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,No,No,No,Yes,No phone service,0
736,52,Male,8,84.70899371230436,2172.2543864110376,One year,Credit card,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,1
737,48,Female,1,82.38309184993793,2671.5311717290533,Two year,Electronic check,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Yes,Yes,No,No,Yes,1
738,59,Female,0,55.889209479522584,3528.0313593878327,One year,Bank transfer,Fiber optic,No,No internet service,No,No internet service,Yes,No,Yes,Yes,Yes,No,No phone service,0
739,69,Male,6,47.21518343543352,2887.5039674140594,Month-to-month,Mailed check,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Yes,Yes,No,Yes,No,1
740,60,Female,8,84.10601116475506,2760.846654311478,Month-to-month,Credit card,Fiber optic,No,No internet service,Yes,No internet service,No,No,Yes,Yes,No,Yes,Yes,1
741,17,Female,6,82.52093585059589,2060.0859946151636,One year,Mailed check,DSL,Yes,No internet service,No,Yes,No,No,Yes,Yes,Yes,No,No phone service,1
742,25,Female,0,94.45341351501963,2388.3120054234496,Month-to-month,Electronic check,DSL,No internet service,No,No internet service,No,Yes,No internet service,No,No,No,Yes,No phone service,1
743,35,Male,7,52.92038748061541,3249.504900706159,Two year,Electronic check,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,No,No,Yes,Yes,Yes,0
744,45,Male,7,60.40902689279306,667.2226025203502,One year,Electronic check,DSL,No,No,No internet service,Yes,No internet service,No,No,Yes,Yes,No,No phone service,1
745,52,Female,5,32.21031674949132,1650.560672783044,Month-to-month,Bank transfer,No,No,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,No,1
746,34,Female,7,57.15057787878254,1227.4312512437593,Month-to-month,Bank transfer,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No phone service,0
747,47,Female,9,84.93141021158894,2379.153118726124,One year,Credit card,DSL,No internet service,Yes,No internet service,No,No,No,Yes,No,Yes,No,No,1
748,33,Male,4,55.670092415436045,3230.222175650788,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes,Yes,1
749,35,Male,0,77.80959590401648,1403.025713278926,One year,Electronic check,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,No,Yes,Yes,Yes,Yes,0
750,23,Female,3,61.18993788004377,-390.30436746943815,Month-to-month,Electronic check,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,No,Yes,No,Yes,No phone service,1
751,31,Female,0,71.48114056443121,1587.77925497553,Two year,Electronic check,Fiber optic,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,No,Yes,1
752,24,Female,2,42.04617220368665,2913.4737320174063,Month-to-month,Electronic check,No,Yes,No internet service,Yes,No,No internet service,No,Yes,No,Yes,Yes,Yes,1
753,30,Female,2,66.70418899267803,2537.6299029498796,Month-to-month,Bank transfer,No,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,No,Yes,No phone service,1
754,60,Female,0,5.177280581985535,2428.186247810576,One year,Mailed check,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,No,Yes,No,No,No,0
755,30,Female,2,61.2620768367603,1720.0066981255202,Month-to-month,Mailed check,DSL,No internet service,No internet service,No,Yes,No,No,Yes,Yes,Yes,No,No phone service,1
756,84,Male,0,32.3905351256972,,One year,Credit card,No,No,No internet service,Yes,Yes,No,No,Yes,No,Yes,Yes,No phone service,0
757,52,Female,8,89.11989033093633,2515.2943216244676,Two year,Bank transfer,No,Yes,No internet service,No,Yes,Yes,No,Yes,No,Yes,No,No,0
758,47,Male,14,80.54814705529023,1165.7181899653751,One year,Electronic check,DSL,No internet service,No,Yes,No internet service,No,No,Yes,No,No,No,No,0
759,32,Female,0,74.33341963932162,4184.0967333804565,One year,Mailed check,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,No,No,Yes,Yes,No,0
760,55,Female,15,95.4201245431876,2570.507208354516,Month-to-month,Mailed check,No,No internet service,Yes,No,No internet service,No,Yes,No,No,No,No,No phone service,1
761,36,Male,3,46.021669583503254,1419.351697446049,Two year,Bank transfer,DSL,Yes,Yes,No internet service,No,No internet service,Yes,Yes,Yes,Yes,Yes,No,0
762,46,Male,1,99.94726395831117,1388.6147526113718,One year,Credit card,DSL,No internet service,No internet service,No,No,No internet service,No,Yes,No,Yes,No,Yes,1
763,83,Male,0,83.6438312852077,1907.0557933864118,Month-to-month,Credit card,No,Yes,No,Yes,Yes,No internet service,No,No,No,No,No,No,1
764,43,Male,3,60.26889425562108,1760.4980779782502,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,No,Yes,Yes,Yes,Yes,1
765,62,Female,7,87.71240294365889,3116.8337755299544,One year,Credit card,No,No,No,No,Yes,No,No internet service,Yes,Yes,Yes,Yes,No,0
766,34,Male,6,42.87412975176731,2186.4161697440463,Month-to-month,Mailed check,DSL,No internet service,No internet service,No,No internet service,No,No internet service,No,Yes,Yes,No,Yes,1
767,44,Female,0,48.50971676944653,1268.368261091472,One year,Credit card,No,Yes,No internet service,No,Yes,Yes,No,No,No,No,No,Yes,1
768,71,Male,0,52.828205535205996,3890.4406851557824,One year,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,1
769,35,Female,2,54.420445838719694,2049.3083315202225,One year,Mailed check,DSL,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Yes,Yes,0
770,72,Female,1,43.86884714479494,2768.8396759688967,Two year,Credit card,Fiber optic,No internet service,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,0
771,55,Female,1,89.4616613419065,1391.7734925552409,One year,Credit card,No,Yes,Yes,No internet service,No internet service,Yes,No,No,No,No,Yes,No,0
772,36,Female,1,59.822911992603366,2363.1156277445234,Month-to-month,Bank transfer,No,Yes,No,No,Yes,No internet service,Yes,No,No,Yes,No,No phone service,1
773,54,Female,8,72.05009936713759,2311.109991143195,Two year,Electronic check,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Yes,No,Yes,No,No phone service,0
774,59,Female,13,53.592972671726386,110.35070790384702,Month-to-month,Credit card,No,Yes,No internet service,No internet service,No,Yes,No internet service,No,No,No,No,No phone service,0
775,54,Male,2,28.587933989029658,4015.27511046064,Two year,Bank transfer,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,No,No phone service,0
776,21,Female,11,70.40114716782844,3290.6444609225473,Two year,Mailed check,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Yes,Yes,Yes,No,No phone service,0
777,34,Male,1,26.75490049160446,1602.8046838540124,Two year,Bank transfer,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,No,No,No,Yes,Yes,0
778,41,Male,3,63.627319078290625,897.7302595441445,Two year,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,0
779,43,Female,1,37.63369922334379,2347.561613803552,Month-to-month,Credit card,DSL,No,No,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,Yes,1
780,54,Male,5,104.74551998461615,2086.6976994143965,One year,Credit card,DSL,No,Yes,Yes,No,Yes,No internet service,No,Yes,No,No,No,1
781,47,Female,19,83.22725444349443,2355.6689485632296,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,No,Yes,Yes,Yes,No,0
782,24,Male,4,67.11507582542961,2191.5773961940895,One year,Bank transfer,No,Yes,No internet service,Yes,No,No,No internet service,No,No,Yes,Yes,No,0
783,50,Female,2,90.27413355309338,2506.240989305926,Month-to-month,Mailed check,No,No,No internet service,Yes,No internet service,No,Yes,No,No,Yes,No,No,1
784,54,Male,5,48.07368045068529,3447.3056993918062,Two year,Electronic check,No,No,No internet service,Yes,Yes,Yes,No internet service,No,Yes,No,No,No phone service,0
785,53,Female,0,75.86958757340186,2568.103205128646,Two year,Bank transfer,Fiber optic,Yes,No,Yes,No,No,No internet service,Yes,No,Yes,Yes,No,0
786,61,Female,10,68.99620867437427,950.3445010900589,One year,Credit card,Fiber optic,No internet service,No,No internet service,No,No,No,No,Yes,No,Yes,No,0
787,57,Female,3,70.2804016266734,3362.562852712452,One year,Electronic check,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Yes,Yes,No,Yes,No phone service,0
788,51,Female,2,90.44707000213535,3640.6145634882873,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No,No,No,No internet service,No,Yes,Yes,Yes,Yes,1
789,43,Male,4,79.64984205559604,5152.056734512085,One year,Electronic check,DSL,Yes,Yes,No internet service,No,No,Yes,Yes,No,No,Yes,Yes,0
790,20,Female,4,70.77447325650047,876.5059667604021,Month-to-month,Credit card,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,No,No,Yes,Yes,Yes,1
791,51,Male,0,31.902251275434075,2242.882013150275,One year,Bank transfer,No,No,No,Yes,No internet service,Yes,No,No,Yes,Yes,Yes,Yes,0
792,48,Male,5,45.79907409441073,-82.0987031889872,One year,Bank transfer,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,No,No,Yes,No,No,0
793,49,Male,1,62.545821328085516,2553.149156379209,One year,Credit card,No,Yes,Yes,No internet service,Yes,Yes,No internet service,No,No,No,Yes,No phone service,0
794,25,Female,6,66.86744748553302,1451.7997018332273,Two year,Bank transfer,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,No,Yes,Yes,No,No phone service,0
795,28,Male,8,42.39592550652152,3923.4457948249533,Two year,Credit card,DSL,No internet service,Yes,No,No internet service,No,No internet service,Yes,No,Yes,No,Yes,0
796,60,Male,8,113.23353351156842,1225.385029981418,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No,Yes,No,No internet service,No,No,Yes,No,No phone service,1
797,44,Male,4,95.32788110507146,310.8169620327383,One year,Bank transfer,DSL,No internet service,No,Yes,Yes,Yes,No internet service,No,Yes,No,Yes,No,0
798,55,Female,3,77.04236640784967,1528.7362592974805,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,1
799,45,Female,0,66.4407372256749,24.51222878286262,One year,Mailed check,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Yes,Yes,Yes,No,No,0
800,45,Male,7,60.755820601976964,2751.09945450731,Two year,Mailed check,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,No,No,Yes,Yes,No,0
801,59,Female,1,45.96163079955529,-65.08304625632036,Two year,Credit card,DSL,Yes,No,Yes,No,No internet service,No internet service,Yes,No,Yes,Yes,No,0
802,37,Female,3,66.54961037037725,2028.457581183159,One year,Mailed check,DSL,No internet service,No internet service,No internet service,No,No internet service,No,No,Yes,Yes,No,No,0
803,46,Male,1,70.15505080285502,-77.81181985619696,One year,Credit card,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,Yes,Yes,No,Yes,No,0
804,38,Male,0,40.16478849036751,1679.702195463358,Two year,Electronic check,DSL,No,No,No internet service,Yes,No,No,No,No,No,No,Yes,0
805,38,Female,4,71.68352834489795,3643.378155804534,Two year,Electronic check,Fiber optic,No,No,Yes,No,No,Yes,No,Yes,No,No,No,0
806,40,Male,0,61.89481902350502,2360.647891435795,Month-to-month,Mailed check,DSL,,No,Yes,No internet service,No,No internet service,Yes,Yes,No,No,Yes,1
807,48,Female,6,26.843848842452182,1136.506395035066,Two year,Electronic check,No,Yes,Yes,No,No,No internet service,No,No,No,No,No,No phone service,1
808,37,Female,1,47.79229978440996,1968.796511060916,One year,Electronic check,DSL,Yes,Yes,No internet service,Yes,No,Yes,Yes,Yes,No,Yes,No,0
809,63,Female,0,56.72788933156711,2018.0168720444467,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No,No,No,No,No,No,No,1
810,31,Female,3,102.7537531468038,2472.630345843406,One year,Bank transfer,DSL,No internet service,No,No internet service,No,No,No,No,No,Yes,Yes,No phone service,1
811,42,Female,0,76.13106249067516,633.1416367191737,Month-to-month,Credit card,DSL,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,Yes,Yes,1
812,38,Female,1,38.29036861800218,2592.5672738473304,One year,Electronic check,Fiber optic,Yes,No,No internet service,No,No,No internet service,No,No,Yes,Yes,No,1
813,66,Male,6,74.72072578835274,-704.3916316027753,Two year,Credit card,DSL,No,No,No,No,Yes,No internet service,Yes,Yes,Yes,Yes,No phone service,0
814,47,Male,0,34.05392022123269,1370.1154476361896,One year,Credit card,DSL,Yes,No internet service,Yes,Yes,No,No,Yes,No,Yes,No,No phone service,0
815,60,Female,9,86.65382107774147,1511.7261575484554,Month-to-month,Electronic check,No,No internet service,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,1
816,22,Female,0,55.57750696364243,2633.3268260712384,One year,Mailed check,DSL,No,Yes,No internet service,No,No,No internet service,No,Yes,No,No,Yes,0
817,49,Female,1,63.12727622521658,2022.6308526768692,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,No internet service,Yes,No,No,No,Yes,No,Yes,1
818,58,Male,6,91.5159329508438,594.4369461437134,One year,Bank transfer,No,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,No,No,No,0
819,46,Female,1,39.256728628315,1015.0068741829848,Two year,Electronic check,Fiber optic,No,No internet service,No internet service,Yes,No,No,Yes,Yes,Yes,Yes,No phone service,0
820,60,Male,0,37.057636297740174,2198.680009547407,Two year,Mailed check,Fiber optic,No,No internet service,Yes,No,No,Yes,No,Yes,No,No,No,0
821,37,Female,2,53.328013473079906,1920.9326581354437,One year,Credit card,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Yes,No,No,Yes,Yes,0
822,66,Female,1,85.76757702038634,1420.8758903642536,One year,Credit card,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Yes,No,Yes,Yes,No phone service,0
823,79,Male,9,34.61307849046315,1519.1662104880206,One year,Bank transfer,No,No,No internet service,Yes,No,No,No,Yes,Yes,Yes,No,No,0
824,39,Male,1,8.356888037788622,2696.167997159289,Month-to-month,Bank transfer,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Yes,Yes,Yes,Yes,No phone service,1
825,38,Female,7,55.97682283182002,1482.3074271307853,One year,Bank transfer,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,Yes,Yes,Yes,0
826,66,Female,11,76.0348159982184,1911.9087559709267,One year,Credit card,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,No,No,Yes,No,Yes,0
827,68,Female,2,89.00523499477659,4169.936588080543,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,No,No,No internet service,No,No,No,No,Yes,1
828,37,Male,12,55.73677275829202,576.3173631160769,Two year,Electronic check,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0
829,38,Male,2,56.77146785767995,148.15726842534127,One year,Credit card,No,Yes,Yes,Yes,No internet service,Yes,Yes,Yes,No,No,Yes,No phone service,0
830,40,Male,16,88.07801468511494,2783.5896647986065,One year,Mailed check,No,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No,No,No,0
831,24,Male,0,27.605166006091586,,Two year,Credit card,DSL,No internet service,No,No internet service,No,Yes,Yes,Yes,No,No,No,No,0
832,31,Male,5,57.22958449633981,1681.7624722573796,Two year,Electronic check,No,Yes,No internet service,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No,0
833,29,Male,3,68.80847779850116,1218.8436218688857,Month-to-month,Electronic check,DSL,Yes,No,Yes,No internet service,No,Yes,Yes,No,Yes,No,No,1
834,33,Female,2,73.98437442570068,1740.1998592324876,One year,Bank transfer,No,,No internet service,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No phone service,0
835,44,Female,5,54.80386613618235,3598.538112096341,One year,Credit card,No,No,No internet service,No internet service,No internet service,No,No,No,No,Yes,Yes,No phone service,0
836,48,Male,6,65.68882023411683,2802.128458618119,Month-to-month,Credit card,DSL,No internet service,No internet service,No,No,No,No internet service,No,No,Yes,No,No,1
837,68,Female,0,15.23345293174021,2862.223511886977,Two year,Credit card,DSL,No internet service,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Yes,No,0
838,30,Female,0,51.83503175332304,583.7729442073544,Month-to-month,Mailed check,No,No internet service,No internet service,Yes,Yes,No,No internet service,Yes,No,No,Yes,Yes,1
839,59,Male,6,74.07017425108936,848.8462634471307,Two year,Bank transfer,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,0
840,41,Female,5,45.35411931490641,-839.0786594854271,Month-to-month,Electronic check,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Yes,No,No,No,No phone service,1
841,44,Male,16,66.17968443179194,1190.619178917246,Two year,Electronic check,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Yes,No,No,No,Yes,0
842,55,Male,7,73.93745001605396,2956.7031863856582,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,Yes,No phone service,1
843,28,Female,15,58.1490159828447,2516.946515748371,Two year,Electronic check,No,Yes,Yes,Yes,No internet service,Yes,No,Yes,Yes,Yes,Yes,No phone service,0
844,50,Male,6,68.40927541993142,1778.486737047876,Two year,Electronic check,No,No,No,No internet service,No,Yes,No,No,No,Yes,No,No phone service,0
845,47,Male,1,45.74534869430775,1977.6997162819468,Two year,Bank transfer,DSL,Yes,Yes,Yes,No internet service,No,Yes,Yes,Yes,Yes,No,Yes,0
846,52,Male,0,60.867774406079064,1311.1144574245945,Two year,Electronic check,No,No internet service,No,No,No internet service,No,No,No,Yes,Yes,No,Yes,0
847,49,Male,7,77.20432339178446,2204.7588824017844,Two year,Credit card,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No phone service,0
848,81,Male,5,68.13945921936869,2765.8782794806148,One year,Mailed check,DSL,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No phone service,0
849,35,Male,0,53.26937460872129,384.11321258952717,Two year,Bank transfer,No,No,Yes,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No,0
850,37,Male,2,69.48432808581586,2299.6476878373483,One year,Mailed check,DSL,Yes,No internet service,No internet service,No,No,No,Yes,No,No,No,No phone service,0
851,35,Male,15,79.29219581273236,2932.4348709546675,Two year,Electronic check,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,No,Yes,No,Yes,No phone service,0
852,36,Female,3,24.00117442845044,1584.8997110366304,One year,Electronic check,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Yes,No,No,Yes,No,1
853,35,Female,2,88.18148129911796,2700.7006121205836,One year,Credit card,No,Yes,No internet service,Yes,No,Yes,No internet service,Yes,Yes,No,No,No phone service,0
854,62,Female,3,58.274905226378564,4814.654444472553,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No,No,No,Yes,No,No,Yes,Yes,No phone service,1
855,66,Male,1,73.5097986648046,1895.657207013108,Two year,Electronic check,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Yes,No,Yes,Yes,No phone service,0
856,36,Male,2,88.94493847290455,2393.3070500053236,Month-to-month,Bank transfer,No,No,No,No,No,No internet service,No,Yes,No,Yes,No,No,1
857,32,Female,2,37.56652605539068,1261.9429163386085,Month-to-month,Bank transfer,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,No,Yes,1
858,52,Female,0,50.81117995144907,2181.2511626020505,Two year,Bank transfer,No,No,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No,Yes,No phone service,0
859,36,Female,7,59.2290260824859,2460.271624982304,Month-to-month,Bank transfer,DSL,No,No,Yes,Yes,No internet service,Yes,No,No,No,Yes,No,1
860,54,Male,2,49.32492957751143,2194.8423402701383,Two year,Bank transfer,DSL,No,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,No phone service,0
861,48,Female,8,99.69873151673616,980.3046802911433,Month-to-month,Mailed check,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,No,No,1
862,22,Female,9,47.86455812346415,2206.3617713254507,Two year,Credit card,No,Yes,No,No internet service,No internet service,No,No,Yes,Yes,Yes,Yes,No phone service,0
863,68,Male,1,53.88906441026267,3462.1959387176366,Two year,Bank transfer,No,Yes,No,No internet service,No,No,No internet service,Yes,No,No,Yes,No,0
864,71,Female,5,69.08778063205953,2448.635764514527,Two year,Mailed check,DSL,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No,No,Yes,0
