Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T00019604,22/05/23,8:48:48 AM,fd029eb2-3f26-4bbf-b31f-62b69bf72ab1,2001c59a-d847-4a44-a0b1-59301688fd15,eb8ea322-3426-4bbf-a078-f7983298a757,Other,SamplePay,Bhind,Goa,177.233.211.17,Pending,MacOS,2,Financial services and Taxes,In-store,-92.23,11,26.43,0
T00021133,29/07/23,7:15:49 AM,1db3698e-3b35-41fc-be1b-2ef6f03367f1,c19bd470-7726-4f4f-ba0c-f1668072b4a1,456ed56d-740a-467c-a511-5a2fbf72437c,Other,Gamma Bank,Nashik,Bihar,138.36.182.147,Completed,iOS,1,Financial services and Taxes,Online,-23.59,24,54.08,0
T00006080,12/10/23,1:57:30 AM,9d6e2165-6f86-461e-b0f7-54b41e0989d4,532e26b8-e4a4-44c4-b5da-6a8d08af0e44,91e666ca-d4a5-4f31-9b09-9a443c63d132,Bill Payment,Dummy Bank,Karaikudi,Tamil Nadu,54.87.245.125,Completed,Windows,0,More Services,In-store,-71.67,16,24.25,0
T00025085,09/12/23,4:03:04 AM,ea33f52a-70fc-4c20-91f6-97ba870d2ed9,708e60c0-9edd-4b85-ab26-3d2b7dfce6c4,be86db5b-8433-4342-aee7-1f8056413e9a,Bank Transfer,Sigma Bank,Ahmedabad,Jharkhand,111.131.98.87,Completed,Windows,0,Financial services and Taxes,Mobile,10.78,17,34.68,0
T00033319,19/07/23,1:36:17 AM,38073965-a2b6-4a0b-99a5-40824f2dc967,22df454c-4dfd-4be9-9da7-3f76239fdfb8,36b767e5-96e1-43d8-b4fb-547e8a4bb422,Other,CReditPAY,Dhule,Odisha,171.204.64.55,Pending,iOS,2,Donations and Devotion,In-store,-17.12,22,48.33,0
T00032999,14/02/24,11:14:41 AM,e9cca4ef-213e-463e-b982-e3195ac4e544,2936fc4e-827d-427c-8217-ebfe512d5727,a7f87f75-5200-4813-a428-ffb21fb80463,Investment,Other,Bhind,Haryana,22.135.20.125,Pending,Windows,4,Brand Vouchers and OTT,Mobile,-0.32,11,18.18,0
T00013728,18/09/23,6:36:07 AM,79f6c075-db8c-4cd7-93e8-8bd5ae5ad633,0e551cb2-e0d3-45e6-be0d-5d1b407c45e0,6dc1ca14-6ec2-4c2d-a02f-34a10f87d417,Subscription,Dummy Bank,Haldia,Nagaland,139.135.1.196,Completed,iOS,1,Brand Vouchers and OTT,In-store,13.18,1,117.1,0
T00019390,08/05/23,11:53:50 AM,a67d1c2d-f040-45f3-9471-c16bd26dbad2,4fac8523-dd09-4075-a6ab-86cc0ea2b833,16fca35f-75c8-4187-9749-b43d259aee06,Subscription,UPI Pay,Thiruvananthapuram,Odisha,85.9.233.230,Completed,iOS,1,Other,In-store,67.28,19,41.81,0
T00010586,25/06/23,4:06:41 AM,c15da19b-9ee0-4479-b1df-d9b1bf1d5fcd,e30e8c38-f646-4968-ab7f-28bc8dc5231c,27c61149-59cb-4053-b193-c6672e2f281f,Refund,UPI Pay,Avadi,Tamil Nadu,101.248.130.118,Completed,Android,5,Home delivery,Mobile,-41.13,21,0.55,0
T00041680,24/03/24,6:41:51 AM,0fbb0883-3ae0-418d-a1b9-44fee50ae396,ed189f60-7e8d-4e59-802e-256c66683e6b,5236021b-4794-4ac8-b153-3c45a0c7a0c9,Subscription,SamplePay,Parbhani,Nagaland,212.94.27.107,Failed,iOS,2,Utilities,Online,38.4,26,27.23,0
T00002537,13/06/23,10:11:11 AM,ee219f2c-08dd-487f-b10f-740725ce1775,b29ccbd4-464b-471f-a96c-4bfbbb49a677,3c786307-314d-4233-95e3-76c9166bc8b0,Other,CReditPAY,Lucknow,Andhra Pradesh,13.25.205.37,Failed,Android,1,Home delivery,Online,-33.48,24,82.37,0
T00008025,19/10/23,2:35:03 AM,f52e2150-e493-4003-a44d-baec2e9a3bc7,df8c8d18-6404-4b23-9916-69164cb86cff,20b6ff4b-e98c-454d-b519-77058e761137,Refund,Dummy Bank,Dewas,Himachal Pradesh,108.237.241.142,Pending,MacOS,3,Other,Online,3.23,1,85.04,0
T00047903,25/11/23,1:54:01 AM,dd41b774-70af-413d-87e8-e3070869ca34,5686a434-5169-486b-bb34-a0ef7f7cddf6,d4bc08f1-8834-4baf-bccd-fc3b2593fe85,Other,Alpha Bank,Jalgaon,Kerala,45.124.172.206,Pending,iOS,0,Home delivery,In-store,81.01,12,96.01,0
T00045934,19/08/23,1:51:00 AM,8c02a74d-76b5-4a87-a55a-8725745ec7ac,6f278b4c-39c2-41ec-816c-d90dc6ab451c,3701e566-c018-4761-b1ef-23a0a16787f5,Bank Transfer,Alpha Bank,Karimnagar,Maharashtra,10.1.141.19,Pending,Android,1,Financial services and Taxes,Mobile,-22.77,10,31.9,0
T00037143,23/10/23,2:49:06 AM,d4a5e15b-37b6-4bce-a040-f1c504ba8194,d8093638-5f90-4650-afeb-22f9507b5ca3,8408d63e-1c28-4eb3-b4d4-8b2af95eed6f,Other,Sigma Bank,Bhind,Haryana,209.74.5.17,Completed,Windows,2,Travel bookings,In-store,61.14,4,101.31,0
T00034692,01/07/23,9:27:31 AM,a3236d54-4d4b-4299-8b68-72858e6b4b6b,33754ba9-3be4-4fc8-82fd-77b35dafb783,f450136f-c6c4-4161-b545-465dbbba68a5,Investment,UPI Pay,Kottayam,Tripura,71.110.82.148,Failed,Android,1,Travel bookings,Mobile,93.71,21,41.79,0
T00027882,12/09/23,5:42:25 AM,8dc8b698-71b6-40ab-8df3-db663b930e78,cab87f25-dc80-422d-8ea3-15eed562c68f,a753e488-4b80-4bde-b658-2519dbc91cec,Bill Payment,Sigma Bank,Giridih,Sikkim,205.160.206.92,Pending,Android,1,Utilities,Mobile,40.51,25,81.26,0
T00020361,09/12/23,3:26:58 AM,4ab5dfb0-e67d-46b3-957d-f8bcaac6ec46,139f64e0-f9a5-4567-a7c0-4469af9dbc83,5c6ccde6-76fd-4e11-9be8-27d6048a2dd4,Investment,Alpha Bank,Faridabad,Tripura,138.151.54.248,Completed,MacOS,1,Donations and Devotion,In-store,-53.2,29,28.44,0
T00033272,09/09/23,10:21:36 AM,07216b79-d483-4318-8308-a0ab96aaa6dc,ca69ca2a-8831-4f4e-bbcc-bc681e35b9b2,c5061dc1-7c01-4108-b4da-750d74063fa6,Refund,Bank of Data,Nandyal,Haryana,111.253.177.2,Failed,MacOS,1,Donations and Devotion,In-store,-65.59,15,24.87,0
T00035697,01/09/23,9:57:20 AM,a1d91ac1-4d17-4530-b203-893845a1e3a5,cb8e2176-35e6-47c4-aca1-34fc649868f5,3be754b3-5433-4a08-8aa1-125abf0500ae,Bill Payment,Gamma Bank,Guntur,Madhya Pradesh,81.128.253.36,Completed,Windows,3,Brand Vouchers and OTT,In-store,52.53,19,17.11,0
T00027803,25/09/23,12:06:07 PM,2ca9e607-4bfa-45fb-9339-d1506d904120,10806b36-8285-4a46-9eaa-e651b918f1c0,8e58181b-3277-4eff-b740-fbd67814eae2,Bank Transfer,UPI Pay,Bhavnagar,Assam,212.76.224.136,Failed,Windows,2,Investment,Mobile,42.45,15,10.68,0
T00005133,02/03/24,4:42:40 AM,91e0c212-72f3-4aad-a793-b044df6d1ad1,86a22f88-81e4-424f-a4b4-6ea7c93d83bd,2067e6a4-ea63-48c0-9032-315841c5a5a1,Bill Payment,Alpha Bank,Udupi,Tripura,111.138.105.110,Completed,iOS,1,Purchases,In-store,-95.39,27,26.63,0
T00032298,24/01/24,1:54:16 AM,7f278d87-4448-4254-af78-48936a11a3f1,121bf125-1706-4896-aabc-dbbd1b2bff52,eeb0545c-b910-444e-bb6c-f38b8508dfe3,Subscription,Dummy Bank,Patiala,Mizoram,102.175.90.183,Completed,Android,3,Donations and Devotion,Online,-55.07,3,14.16,0
T00022981,29/11/23,8:03:52 AM,3c0c7334-68fe-4f77-99c1-f45a25f9ccad,9c95d9bf-0132-4c9c-b358-c11c263ba3df,9544b653-f6a5-4482-b8d4-e2b3ae0104de,Refund,Other,Indore,Karnataka,126.44.207.25,Failed,Android,2,More Services,Mobile,-15.47,6,28.78,0
T00007948,12/12/23,2:41:58 AM,fc8bade0-2064-4fff-943c-bd0088d0df44,fe2c560b-6f7a-42e5-b361-2a71b022fc94,4729d4d6-d479-48d3-866a-ab46603d724f,Refund,Alpha Bank,Motihari,Arunachal Pradesh,37.220.37.153,Completed,Windows,6,Brand Vouchers and OTT,Mobile,48.93,18,39.58,0
T00000150,27/05/23,12:37:34 PM,2ec76b5f-3b1a-45ad-9d17-d9b56e1a8cc7,18d0244f-c574-433d-92b7-5e803b1517f4,0d4ffe8f-8fce-416c-8386-f9f69bfc6da8,Other,Dummy Bank,Hajipur,Arunachal Pradesh,66.40.175.234,Pending,Android,4,Financial services and Taxes,Online,-63.02,29,23.24,0
T00024472,22/11/23,11:18:45 AM,ce3276f3-0401-471d-99f0-9e6911d10858,54374f96-6540-4df4-a318-47fd8a34f371,2e8af251-b9c5-4063-abd3-2b8871f019cd,Subscription,Gamma Bank,Junagadh,Mizoram,195.205.188.195,Completed,Windows,0,Utilities,Online,33.59,13,37.05,0
T00035546,12/09/23,3:09:15 AM,fb871365-b2a7-43c9-a26c-94e41c217f3c,f24b7b4e-122d-46d1-afc2-79d9ba69eb2b,bb22ebc7-fba9-4768-806c-c1aadea66868,Bill Payment,SamplePay,Tenali,Manipur,43.9.19.182,Completed,Android,1,Brand Vouchers and OTT,Online,4.06,12,52.26,0
T00012492,11/04/24,6:06:24 AM,1d877636-c56c-4da7-9709-5b1325a29124,8e468ebd-3b6e-4cb4-8557-ff957aa9c922,ade47c2c-b9d2-45a1-81b9-6f9903cdd99e,Subscription,Bank of Data,Chandigarh,Assam,129.140.112.234,Completed,MacOS,2,Brand Vouchers and OTT,Online,18.65,25,18.83,0
T00015521,29/10/23,7:50:38 AM,bbe23ae8-ef1e-4fdc-92ae-1b7107bd294c,8d753da4-3f66-4023-af97-195a10ad1cf1,efed773b-bac6-41be-abd6-077981054642,Bill Payment,Sigma Bank,Durg,Karnataka,20.238.174.16,Failed,Windows,1,Utilities,Mobile,-86.56,18,6.91,0
T00004903,14/08/23,5:11:19 AM,98a496be-8d18-4259-930a-d34972a03025,902483f0-3487-45e3-aab7-0e29803481b9,700b400f-c8ed-41e9-ab4e-35b97be0dbe2,Other,Alpha Bank,Loni,Kerala,79.124.251.238,Failed,MacOS,1,Other,Mobile,-90.96,9,17.1,0
T00021149,27/07/23,5:42:32 AM,b96b52a7-66fa-4724-8a0d-91d804c45a13,46097bac-32a0-409a-b948-4a17caaec2af,abe44dae-52b9-4fc6-9dfd-ea798094f937,Refund,Bank of Data,Chinsurah,Telangana,47.123.231.253,Completed,iOS,5,Travel bookings,Mobile,-4.56,3,35.66,0
T00011825,28/04/23,11:49:14 AM,7498fd87-da5e-42bb-8f05-0996258a7142,19493a33-20f6-49ab-b1e8-9b82b3057241,99ff7d16-221a-44c6-8d6f-e9f0fa3793cd,Refund,Other,Patna,Assam,109.97.30.219,Failed,Windows,1,Home delivery,Online,-21.72,27,27.35,0
T00047153,01/11/23,8:28:41 AM,c4d07b02-a262-4959-8dc4-4717ee2b5944,3230fe8f-9aea-4136-8b71-02d6b51a5541,c61d1bdb-8864-4494-b5ce-fc34e2f89311,Investment,Alpha Bank,Berhampur,Madhya Pradesh,193.215.219.97,Pending,Android,2,Financial services and Taxes,Online,-51.96,8,22.46,0
T00017073,09/07/23,2:40:13 AM,b352a420-b940-4ab8-a402-8003eede7390,63ee8b3f-b71e-4104-89fa-74777814a4b2,4cd04bbc-ea17-45c1-88eb-9dc4103d172e,Subscription,Dummy Bank,Pimpri-Chinchwad,Haryana,28.216.219.128,Completed,MacOS,1,Other,Mobile,-72.23,4,31.61,0
T00013806,13/10/23,12:22:44 PM,4a714dc2-36a1-42e8-9a0b-69ee4236d644,a8cfdfb7-9ac6-42a4-9c87-bd40f9f2afd3,b9d1bbbd-6ef2-4c1f-93cd-b0ca7afcdf06,Subscription,Other,Pune,Himachal Pradesh,119.182.151.200,Completed,MacOS,4,Investment,In-store,20.3,3,20.02,0
T00021626,07/07/23,5:13:59 AM,8360f9c5-ef7e-4130-a0c5-ece54410839e,b2833067-d6bd-4d96-ad67-da52a773c169,f368c8b6-3d2f-4661-912d-188568f19a55,Other,Alpha Bank,Mumbai,Nagaland,30.167.163.168,Pending,MacOS,2,More Services,Mobile,33.14,14,57.36,0
T00049912,03/05/23,2:24:17 AM,bae45cb2-79fd-4431-8352-6b0ee545490a,f71d6331-91e4-47af-9ecb-4e0de1cea857,1333a535-c659-4e2d-912e-12dfaf578c36,Refund,Gamma Bank,Kirari Suleman Nagar,Tamil Nadu,143.146.188.63,Completed,Windows,2,Investment,Mobile,45,19,15.93,0
T00010572,18/06/23,12:02:33 PM,d283e7ce-aa56-4b60-8c26-84c1a6706a28,ad291468-d91d-4582-ab69-c64c11ef257e,4f667972-834c-4e36-991b-bffc4fbb7a12,Investment,Gamma Bank,Bikaner,Tripura,138.39.154.137,Failed,iOS,2,Utilities,Mobile,28.1,3,45.31,0
T00048688,29/08/23,1:37:11 AM,aac70baa-fba4-4bd3-b6fa-58f0455659b2,77f489fa-e55d-4a70-ac2b-d4bf3d6b5b7c,04665c80-53cc-4709-be1a-ceae881b114d,Subscription,CReditPAY,Tadepalligudem,Karnataka,82.124.168.198,Pending,Windows,3,Financial services and Taxes,Mobile,18.15,11,10.82,0
T00032916,31/07/23,4:49:46 AM,29c8a144-2d98-4ba9-bd1a-38fab5ed86d7,f6a07001-d0c9-4cf5-a3ec-62147f9f0d40,65c0b219-52e8-4fb3-a34d-6bd4e93a5726,Refund,UPI Pay,Machilipatnam,Uttarakhand,216.115.124.41,Pending,Android,2,More Services,In-store,-90.83,24,64.91,0
T00017525,28/10/23,7:56:52 AM,b9b809bc-8d62-48ed-924e-0402b1c12a3e,81ab29d8-8322-487e-a866-f3362b679697,f5eebb86-5fad-4ec3-b5f1-f2f1ade8b1af,Other,Bank of Data,Raichur,Chhattisgarh,165.132.126.125,Failed,Android,0,Travel bookings,Online,-21.59,7,81.84,0
T00009161,28/09/23,8:41:10 AM,fa9999a5-54cb-4831-9e8b-ffec5c3c26d5,2003fae8-8334-410d-ace7-5f9d69e9c2e5,7182a11b-bcb2-40b8-b69a-6743ac22d707,Other,CReditPAY,Madurai,Kerala,159.188.34.40,Completed,Windows,0,Travel bookings,Online,-7.25,6,66.67,0
T00034776,03/05/23,2:16:39 AM,15973722-40c8-4258-8b86-fa8bed7b5aaf,7ea153f8-028b-4e90-9b10-333410ed1292,a6f36332-6516-4adf-95c6-ddbdf5f2bb2f,Investment,UPI Pay,Bhiwandi,Kerala,207.248.74.235,Failed,Android,0,Utilities,Mobile,-20.58,14,44.56,0
T00004959,04/11/23,5:41:58 AM,ab1dc607-2679-4558-b2bb-084b8d573186,f92c6974-f5bf-4d3f-b899-8559ace8be2c,ee85aa09-9884-4290-8d75-ced0e78bbac2,Bank Transfer,Dummy Bank,Jamshedpur,Gujarat,170.177.209.210,Failed,Android,1,Utilities,Online,-7.55,29,56.76,0
T00034853,20/07/23,8:20:13 AM,046f98ae-529a-4041-90f7-77fe20cf905c,dc2823cc-e4d1-4201-ab52-bfcf7494b962,66a02ab2-15f1-4cf2-ac82-6aeced42b52d,Other,Gamma Bank,Secunderabad,Telangana,191.204.223.26,Completed,Android,0,Travel bookings,Mobile,23.68,20,29.28,0
T00043364,06/11/23,10:42:03 AM,32ca7b84-3c67-4f3b-8f65-9b132baa15a8,da86781a-20bd-4462-b448-3a46911bb5ab,f617c175-220f-4b10-b79e-483a85edab89,Subscription,Sigma Bank,Mehsana,Rajasthan,140.109.114.161,Completed,iOS,3,Brand Vouchers and OTT,Online,-62.55,14,26.6,0
T00003037,13/05/23,2:31:02 AM,90438885-c78f-48d0-b1e4-935a1557ea7e,1eff7d09-e27c-4344-8c3a-083f5757e0b2,547b1aaa-67c2-4e1d-88ae-2fd18d51b9db,Subscription,Other,Anand,Arunachal Pradesh,7.184.153.90,Failed,iOS,1,Financial services and Taxes,Mobile,8.15,12,67.61,0
T00047057,13/06/23,3:03:32 AM,2b6a8c15-fd43-4b4f-ab43-b53cbf516185,5348a8c4-9dee-4847-a67a-c7674f7205bf,6689bffe-9fb7-4741-9f70-d8bf66a1b027,Purchase,Gamma Bank,Dhanbad,Punjab,13.185.39.142,Pending,Android,10,Donations and Devotion,Online,-65.76,29,14.37,0
T00029267,14/11/23,7:41:48 AM,cb43ca29-e9f1-4002-ba31-c030df857106,713b5a31-d08a-43ef-b8d5-514fd7f2514b,b4e553b8-bc21-40ab-85e9-e213afd384a7,Other,SamplePay,Vijayawada,Telangana,165.206.232.221,Failed,MacOS,10,Investment,Online,-53.24,7,41.33,0
T00017183,01/10/23,2:17:05 AM,b8a29201-96fc-48ab-b5b8-db734a18c739,35ba6f7a-9e39-482c-bc0b-a815ffc5e32e,79e87140-1593-469b-8268-4832cb7eb14d,Purchase,CReditPAY,Bhavnagar,Bihar,223.140.72.226,Pending,MacOS,2,Donations and Devotion,Mobile,29.69,14,6.81,0
T00014391,04/08/23,10:57:18 AM,c3a8492c-4696-4859-890f-97a3ac4e9374,18f3a39d-ca9f-4159-843a-6e72030a0bff,8c60914a-0625-48fb-a05d-503e48245937,Subscription,Gamma Bank,Jamnagar,Goa,189.237.178.19,Failed,Android,1,Financial services and Taxes,Online,75.35,20,5.04,0
T00017501,04/02/24,8:29:01 AM,e7966c31-fc96-4487-85d9-af83ac1685b2,fb285702-995d-46d4-a1a3-8ac1c536f680,7692ceaa-840e-41c5-b48b-839a2c2a1cc7,Bill Payment,Alpha Bank,New Delhi,Mizoram,220.76.254.94,Pending,Android,0,Utilities,Mobile,-15.88,7,69.25,0
T00047503,16/11/23,5:42:35 AM,3712ead2-ae68-499a-a4b9-d702bb1ae750,556f0ff6-d597-447d-89f9-929daa90ee4f,4d21ba87-6efb-448b-9fdc-533c46ac1d32,Subscription,Gamma Bank,Gangtok,Uttar Pradesh,17.143.149.98,Pending,Windows,1,Utilities,Online,-85.88,9,11.85,0
T00046194,06/01/24,5:44:16 AM,ef0ae6a1-e785-4099-81a7-785c9e3953a1,5a111df0-c8cf-40f0-922d-01c634f26ffc,9034da55-905f-4802-9e4e-5cb97dc5e504,Subscription,Sigma Bank,Serampore,Punjab,60.104.43.254,Failed,MacOS,1,Financial services and Taxes,Online,-7.66,25,19.45,0
T00034868,13/10/23,12:39:43 PM,df9ea006-d81d-4038-a1f5-e6a359610d18,0d3b29cc-6a44-46ba-abbc-d9dce913d221,5d969d47-9d5c-442d-bc5a-b756a91d22ae,Bill Payment,Other,Phusro,Uttarakhand,147.50.4.10,Completed,Windows,0,Utilities,Online,51.66,8,23.44,0
T00005322,26/01/24,10:56:05 AM,d88e3155-5f31-4964-adf7-07ad1e3d923e,bf617de0-5cdc-4942-85c5-f004cdf690a9,2c34a004-89f1-410a-b62a-2ded1cafb166,Bank Transfer,Dummy Bank,Vijayawada,Himachal Pradesh,25.142.26.242,Pending,MacOS,2,Other,Mobile,98.9,3,26.74,0
T00049593,21/07/23,1:39:45 AM,146da2bf-fe60-4c16-8f4f-00cfddddf613,fc908a87-1b98-4182-a1ae-427ec3e727b4,42fb3cb7-fcff-48b3-8de9-387453170335,Investment,Gamma Bank,Kollam,Mizoram,33.15.167.74,Pending,MacOS,3,Donations and Devotion,In-store,-92.73,23,14.04,0
T00043128,29/03/24,7:18:36 AM,bc36c461-1f02-4c95-a2c0-5e792229d687,5c81c88c-3a15-4126-9c5a-705c7bcea0fc,b5cc78ad-b3e9-45b0-bc8e-e323483ee818,Subscription,Bank of Data,Kurnool,Arunachal Pradesh,186.241.36.111,Completed,iOS,0,Financial services and Taxes,Online,-58.02,16,1.55,0
T00049968,16/07/23,1:05:45 AM,b0e9c991-381c-4713-a175-5ad70acba4ad,9297ac18-1a78-4154-af78-6beb4d01a542,4eb394ef-37bd-4006-bcf8-fdfcbba4a87a,Other,Alpha Bank,Madanapalle,Goa,81.146.128.21,Failed,MacOS,2,Travel bookings,Mobile,65.08,20,17.25,0
T00006373,21/02/24,11:26:32 AM,bbd0b44c-7f7a-49c9-9473-edb3cd2f0d6a,960be5ef-74dc-4b44-9d13-cc8436a9bea8,9b2989c7-a117-4a4f-b488-94b360a84b16,Other,Bank of Data,Delhi,Uttarakhand,13.130.104.227,Failed,MacOS,1,Financial services and Taxes,Online,-95,26,29.69,0
T00042474,20/09/23,9:42:02 AM,1e6c7ef8-85d5-4816-87c6-a31cb2327e30,12dd2a63-c223-4ac1-92da-d8f4521757b8,1dd796ed-7cd6-413e-9109-c06cf4caf053,Bank Transfer,Dummy Bank,Rajkot,Maharashtra,145.36.182.14,Completed,Android,1,More Services,Online,-63.53,21,53.72,0
T00036075,01/03/24,11:31:15 AM,02cd7937-5a85-490f-8691-a1d8dcb05e05,fce9e569-454e-45e2-a560-f00e3e059dbb,2e393021-6f54-41ba-98b8-a12cdbe400d7,Bill Payment,UPI Pay,Kadapa,Assam,191.160.157.26,Failed,MacOS,2,Other,Online,-42.16,12,44.25,0
T00030723,02/11/23,9:33:37 AM,d689dcd7-c1c6-422f-a149-7064e19dc91a,54f4fea1-3b9c-4f3a-b1eb-2331820cd2a1,bc08afa6-102a-46df-897b-0353eaa66985,Investment,Alpha Bank,Chandigarh,Tamil Nadu,70.76.60.113,Failed,MacOS,2,Financial services and Taxes,Mobile,42.36,28,21.23,0
T00016616,27/06/23,9:04:40 AM,7c487999-5804-4f86-92ed-a40350eb6ab1,bad0fc7a-9859-4bfa-adf3-dba9064b94a0,b666db07-7279-4c46-b328-523f8d0c2145,Refund,CReditPAY,Serampore,Nagaland,203.160.7.155,Failed,iOS,0,Home delivery,In-store,8.02,26,48.1,0
T00004805,29/12/23,9:45:49 AM,831a2c6f-2651-4a08-9ec4-6770eacfadee,2afaffce-7fd4-4562-bfb4-cb51f7adab10,64330c83-758c-4911-ab97-a8776281b478,Subscription,UPI Pay,Hajipur,Jharkhand,181.220.219.166,Completed,iOS,1,Brand Vouchers and OTT,Online,46.16,25,45.14,0
T00032777,20/03/24,1:07:52 AM,f171f873-a057-45e2-85ac-71a68a3a96e3,7200c546-9289-40cf-a8e5-ed183e4268d7,311dc57d-3da5-4bd3-9e06-9c20b4745e83,Investment,Bank of Data,Satna,Sikkim,94.54.53.91,Pending,MacOS,2,Utilities,In-store,53.72,22,41.17,0
T00006856,11/01/24,2:14:51 AM,a50f5771-d794-490f-90c7-f66aa95b935c,2b1d22dd-5a9d-4a8b-a2a5-9c45a25adec0,36484ddf-f516-4993-acf5-1b6ef491314c,Other,Sigma Bank,Bathinda,Gujarat,132.7.43.87,Completed,Windows,2,Other,In-store,-68.75,3,28.63,0
T00005063,20/10/23,9:44:04 AM,1eaf9226-a029-4d0e-98f4-bb89161d22da,6f3deeb1-19a8-4357-b325-07620eb20f7f,797e2642-7fd0-4d71-a5fa-0f33ed6dba93,Investment,Gamma Bank,Srikakulam,Tripura,92.182.232.61,Pending,MacOS,3,Donations and Devotion,In-store,-31.2,8,22.24,0
T00047400,01/03/24,1:11:42 AM,712452a1-59ac-48d7-a91b-e29179bf62dc,6c5cc7a2-554d-4ac9-b1ed-3a97296947a0,5fc33f34-03d2-402b-942d-241d880c5c6d,Subscription,Bank of Data,Hapur,Nagaland,216.154.226.172,Failed,iOS,5,Home delivery,Mobile,17.36,12,76.35,0
T00036038,31/01/24,9:44:47 AM,9cdb3ffe-5ac0-4bf9-bb56-1252114968fd,36b8c155-1ccb-45d7-bb53-e66a54fd83d7,b49b68f9-426c-489b-b891-2df5a620ab30,Other,Bank of Data,Bhimavaram,West Bengal,156.86.198.4,Pending,Android,3,Purchases,Mobile,-68.72,5,26.91,0
T00002636,13/10/23,4:30:45 AM,2397ea6f-8a4d-41cb-b4a3-ff98100f5f9c,6fb29cb6-e314-41b7-9135-0db57af8ccf2,930504a6-a22d-4a0b-aa08-e6eacdbf83e8,Investment,CReditPAY,Solapur,Madhya Pradesh,56.198.178.214,Pending,Windows,0,Travel bookings,Online,26.39,24,28.33,0
T00039679,09/10/23,7:47:55 AM,d3c5c1aa-ba3a-40bf-afec-ccd114495eef,5e402aa2-d8d2-47af-8763-c8786c55d0cf,5f825689-b949-43d8-a15c-8beaadfbc6bc,Subscription,Other,Hindupur,Meghalaya,187.145.140.38,Completed,Windows,0,Investment,Mobile,55.97,12,23.48,0
T00018713,18/05/23,9:34:41 AM,fa871af6-6802-4e13-88bb-52adac0ac2b9,e4c30e77-3d35-41dd-a904-b454c751166b,5685a20f-6849-4d03-950b-be99fb747848,Refund,SamplePay,Tiruvottiyur,Goa,65.230.193.166,Pending,MacOS,1,Travel bookings,Mobile,32.34,28,11.73,0
T00027226,09/01/24,5:12:44 AM,2c8ef8b4-1b97-4e86-901c-7f7ff9064b73,e00a49fb-d149-41e7-bfe8-27cd935dad9e,96248999-1b8a-4f79-ba74-a94183e3e96e,Other,UPI Pay,Deoghar,Karnataka,189.124.245.109,Pending,Android,2,Travel bookings,Mobile,-89.36,10,34.77,0
T00010585,30/11/23,12:58:24 PM,2f08e11f-5d42-4de2-8568-5bb13017fd63,6476bfd7-50d7-4a4f-8ad0-cee435e5d951,f6d985fe-f1d9-4951-ac24-0da0c80e1bce,Refund,Dummy Bank,Bareilly,Andhra Pradesh,82.178.82.57,Pending,iOS,1,Purchases,Mobile,47.07,2,3.22,0
T00022973,11/02/24,4:54:59 AM,b386e56d-a230-4162-9fbb-6c058fbcf644,e39ce551-eae8-4988-88c1-bd8be319a0b7,40fa7ed4-f8ff-4038-ba6f-6fd2258d6db4,Investment,Other,Panihati,Mizoram,62.250.122.0,Completed,iOS,3,Purchases,In-store,-19.28,6,20.54,0
T00033652,22/11/23,9:55:56 AM,54f3d0d7-d108-4008-9faa-7894bd36b733,cc851ed6-81ce-4b3b-934f-0a5387fb8ab2,11e27ce3-51f3-4901-86e1-a3347534712f,Investment,Bank of Data,Khandwa,Assam,116.174.175.151,Failed,Android,1,Financial services and Taxes,In-store,68.01,17,20.52,0
T00007779,02/10/23,8:24:28 AM,b6dddd38-9bef-4672-b2a1-30f9c93f6c54,d87c9ec0-a432-4e56-aa8b-abc275e0817d,5bd5d1b7-c00f-43a4-9f77-135a12264b3f,Subscription,Other,Bhilwara,Meghalaya,216.254.98.15,Completed,Android,0,Utilities,Online,49.42,22,28.77,0
T00036411,26/02/24,9:47:29 AM,95ec624e-e74e-4cf9-a411-80820ccea322,6088f489-b713-4f35-97c7-f575f2fae94c,09bf42d8-226d-4e39-a156-82b85b2ac253,Investment,Gamma Bank,Kolhapur,Manipur,41.69.252.118,Failed,Android,1,Other,Mobile,-83.99,16,5.47,0
T00000637,25/09/23,3:53:53 AM,6a400379-6d89-49e8-9911-007438f775a9,abaf8f0b-f2a7-45f3-984d-d3f2c90859de,94f79a54-45f8-4b17-bb19-1e36dca25d92,Bank Transfer,Other,Vijayawada,Himachal Pradesh,144.229.52.16,Pending,Windows,2,Investment,Mobile,-65.67,17,39.11,0
T00023760,23/07/23,6:57:12 AM,0d67de4a-2f0c-4eae-9590-03051a1ed644,be1a411e-e589-40ef-b95e-b412684a45f5,73a28d0f-63dc-48e0-ae14-ddf09d08a2fd,Refund,Alpha Bank,Bhind,Arunachal Pradesh,174.102.198.12,Pending,Android,2,More Services,Mobile,-47.41,4,10.87,0
