,Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu brand,SSD,HDD,GPU brand,os
968,Dell,Gaming,32,4.42,167778.72,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
969,Lenovo,Notebook,6,2.4,37029.6,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
970,Dell,2 in 1 Convertible,16,1.22,101178.72,1,0,276.053530085501,Intel Core i7,512,0,Intel,Windows
971,Dell,Ultrabook,8,1.5,104587.57439999998,1,0,209.8006828649808,Intel Core i7,256,0,Intel,Windows
972,Dell,Gaming,32,4.42,149184.0,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
973,Toshiba,Notebook,8,1.95,62870.4,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
974,Asus,Gaming,16,2.73,109218.672,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
975,HP,Notebook,8,2.04,52161.12,0,1,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
976,Lenovo,Notebook,4,1.7,53386.56,0,0,111.93520355955211,Intel Core i5,0,0,Intel,Windows
977,Asus,2 in 1 Convertible,16,2.3,95850.72,1,0,282.42399616439724,Intel Core i7,512,2048,Nvidia,Windows
978,HP,Notebook,6,2.04,30849.12,0,0,100.45466986113651,Intel Core i7,0,1024,Intel,Windows
979,Asus,Gaming,16,2.99,93186.72,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
980,Dell,2 in 1 Convertible,12,2.19,69210.72,1,1,141.21199808219862,Intel Core i7,512,0,Intel,Windows
981,Toshiba,Notebook,4,1.2,63669.6,0,0,165.6321180513006,Intel Core i5,128,0,Intel,Windows
982,Lenovo,Notebook,6,2.2,29250.72,0,0,141.21199808219862,AMD Processor,256,0,AMD,Windows
983,Fujitsu,Notebook,4,2.3,34578.72,0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
984,Toshiba,Notebook,4,1.75,48751.2,0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
985,Dell,Notebook,4,2.25,31914.72,0,0,100.45466986113651,Intel Core i5,0,500,AMD,Windows
986,HP,Notebook,8,2.04,42943.68,0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
987,Lenovo,Gaming,8,2.5,63349.92,0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
988,Dell,Notebook,8,2.36,39906.72,0,0,100.45466986113651,Intel Core i7,0,1024,AMD,Windows
989,Dell,Notebook,8,1.6,59620.32,0,0,157.3505121487356,Intel Core i5,128,0,Intel,Windows
990,HP,Netbook,8,0.97,101658.24,0,0,176.23257360658386,Other Intel Processor,512,0,Intel,Windows
991,HP,Notebook,4,2.1,26586.72,0,0,141.21199808219862,Intel Core i3,128,1024,AMD,Windows
992,Lenovo,Notebook,4,1.9,14418.6336,0,0,100.45466986113651,Intel Celeron Dual,128,0,Intel,Others/No Os/Linux
993,Lenovo,Notebook,8,2.3,71874.72,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
994,Dell,2 in 1 Convertible,8,1.68,47365.92,1,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
995,Asus,Notebook,8,1.4,61272.0,0,0,276.053530085501,Intel Core i5,256,0,Intel,Windows
996,HP,Ultrabook,8,1.11,71874.72,1,1,165.6321180513006,Intel Core i7,256,0,Intel,Windows
997,Acer,Notebook,4,2.4,20246.4,0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
998,Asus,Gaming,16,2.5,95850.72,0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
999,HP,Ultrabook,8,1.48,111301.92,0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
1000,Acer,Gaming,8,2.7,67132.8,0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1001,HP,Notebook,8,1.34,63349.92,0,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1002,Dell,Notebook,4,2.18,29144.16,0,0,100.45466986113651,Intel Core i3,128,0,Intel,Windows
1003,HP,Notebook,4,1.64,41505.12,0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
1004,Toshiba,Notebook,4,1.2,63669.6,0,0,165.6321180513006,Intel Core i5,128,0,Intel,Windows
1005,HP,Notebook,4,1.48,58607.46719999999,0,0,111.93520355955211,Intel Core i5,256,0,Intel,Windows
1006,HP,Notebook,4,1.95,64202.4,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1007,HP,Ultrabook,8,1.43,77202.72,0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1008,HP,Notebook,8,1.64,55904.5728,0,0,157.3505121487356,Intel Core i5,256,0,Nvidia,Windows
1009,HP,Notebook,4,1.64,36443.52,0,0,111.93520355955211,Intel Core i3,0,500,Intel,Windows
1010,Dell,Gaming,8,2.65,50562.72,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows
1011,HP,Ultrabook,4,1.26,81997.92,0,0,176.23257360658386,Intel Core i5,0,500,Intel,Windows
1012,HP,Notebook,4,1.48,84715.2,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1013,HP,Ultrabook,8,1.54,100550.5488,0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1014,HP,Notebook,4,1.49,42624.0,0,0,117.82653006268643,Intel Core i3,0,500,Intel,Windows
1015,Toshiba,Notebook,8,1.5,64468.8,0,0,117.82653006268643,Intel Core i5,256,0,Intel,Windows
1016,HP,Notebook,4,2.04,41025.0672,0,0,100.45466986113651,Intel Core i3,256,0,Intel,Windows
1017,Lenovo,Notebook,16,2.4,158135.04,0,1,254.67134914246222,Intel Core i7,512,0,Nvidia,Windows
1018,Toshiba,Notebook,8,1.47,79387.2,0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1019,HP,Notebook,8,1.43,118761.12,0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1020,Dell,2 in 1 Convertible,4,2.08,42410.3472,1,1,141.21199808219862,Intel Core i3,0,1024,Intel,Windows
1021,Toshiba,Ultrabook,8,1.2,84715.2,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1022,HP,Notebook,8,1.11,61218.72,0,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1023,HP,Notebook,8,1.64,63159.7104,0,0,157.3505121487356,Intel Core i7,256,0,Nvidia,Windows
1024,Dell,Notebook,8,2.09,55754.3232,0,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
1025,HP,Ultrabook,4,1.26,83063.52,0,0,125.36742798669837,Intel Core i5,256,0,Intel,Windows
1026,HP,Notebook,4,2.31,63349.92,0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
1027,HP,Notebook,4,1.95,56476.8,0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
1028,Dell,Ultrabook,8,1.29,86526.72,1,0,276.053530085501,Intel Core i5,256,0,Intel,Windows
1029,HP,Notebook,8,2.63,57542.4,0,0,127.33567457123111,Intel Core i5,256,0,Nvidia,Windows
1030,HP,Notebook,4,1.64,51841.44,0,0,111.93520355955211,Intel Core i5,256,0,Intel,Windows
1031,Acer,Notebook,6,2.1,21791.52,0,0,100.45466986113651,AMD Processor,0,1024,AMD,Windows
1032,MSI,Gaming,8,2.7,63499.10399999999,0,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1033,HP,Notebook,8,1.95,63669.6,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1034,HP,Notebook,8,1.84,65480.5872,0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1035,HP,Ultrabook,8,1.26,71874.72,0,0,176.23257360658386,Intel Core i7,256,0,Intel,Windows
1036,HP,Notebook,4,2.04,39533.76,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
1037,Toshiba,Ultrabook,8,1.47,91908.0,0,1,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1038,Dell,Notebook,8,2.09,56633.976,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1039,HP,Notebook,8,1.64,53839.9728,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1040,Lenovo,2 in 1 Convertible,4,1.8,45128.16,1,1,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1041,Vero,Notebook,2,1.45,11231.424,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1042,Toshiba,Notebook,16,2.4,75924.0,0,1,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1043,Lenovo,Notebook,8,2.3,55922.688,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1044,HP,Notebook,4,1.54,53280.0,0,0,157.3505121487356,Intel Core i5,0,500,Intel,Windows
1045,HP,Notebook,8,1.84,112065.9552,0,0,141.21199808219862,Intel Core i5,256,500,Intel,Windows
1046,HP,Notebook,8,1.43,78268.31999999999,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1047,MSI,Gaming,16,3.78,82351.6992,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1048,Lenovo,Gaming,16,4.6,122010.66719999998,0,1,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1049,Asus,Netbook,4,1.2,15339.311999999998,0,0,135.0942111925629,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
1050,Lenovo,Notebook,16,1.1,139593.6,0,1,209.8006828649808,Intel Core i7,256,0,Intel,Windows
1051,HP,Notebook,8,1.91,52161.12,0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1052,Dell,2 in 1 Convertible,8,2.3,58288.32,1,1,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1053,HP,Notebook,4,2.04,52161.12,0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
1054,Dell,Ultrabook,16,1.2,120093.12,1,0,276.053530085501,Intel Core i7,1,0,Intel,Windows
1055,HP,Notebook,4,2.31,37570.392,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
1056,HP,Notebook,4,1.96,26586.72,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Others/No Os/Linux
1057,Acer,Notebook,8,2.4,23922.72,0,0,100.45466986113651,AMD Processor,0,1024,AMD,Windows
1058,Dell,2 in 1 Convertible,12,1.6,69210.72,1,1,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1059,MSI,Gaming,16,2.94,96916.32,0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
1060,HP,Notebook,8,2.04,57009.6,0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1061,Asus,Gaming,16,4.0,53173.44,0,1,127.33567457123111,Intel Core i7,0,1024,Nvidia,Others/No Os/Linux
1062,Dell,Notebook,4,2.25,29783.52,0,0,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
1063,Dell,Notebook,16,2.32,52746.6672,0,0,141.21199808219862,Intel Core i7,0,2048,AMD,Windows
1064,MSI,Gaming,16,1.8,102777.12,0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
1065,Dell,Ultrabook,8,1.29,77682.23999999999,0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1066,Asus,Gaming,64,3.58,211788.0,0,1,127.33567457123111,Intel Core i7,1,0,Nvidia,Windows
1067,Dell,2 in 1 Convertible,8,1.62,42517.9728,1,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1068,Dell,Gaming,16,3.21,70809.12,0,0,282.42399616439724,Intel Core i7,256,1024,Nvidia,Windows
1069,Apple,Ultrabook,8,0.92,69264.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1070,Dell,Notebook,4,2.06,25679.8944,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
1071,HP,Notebook,4,2.31,63882.72,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
1072,HP,Ultrabook,8,1.26,63882.72,0,0,176.23257360658386,Intel Core i5,256,0,Intel,Windows
1073,HP,Notebook,8,1.49,58075.2,0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1074,Lenovo,Ultrabook,8,1.3,91294.7472,1,1,176.23257360658386,Intel Core i7,256,0,Intel,Windows
1075,Lenovo,Notebook,8,3.0,35111.52,0,0,106.11306214269258,Intel Core i5,0,1024,AMD,Windows
1076,Lenovo,Notebook,4,2.3,52054.56,0,1,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
1077,MSI,Gaming,16,3.78,133146.72,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1078,Lenovo,Notebook,4,2.1,28771.2,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
1079,HP,Notebook,4,2.31,50083.2,0,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
1080,Lenovo,Ultrabook,8,0.99,74538.72,1,1,234.9767648087785,Other Intel Processor,512,0,Intel,Windows
1081,Lenovo,Gaming,32,4.6,172627.19999999998,0,1,127.33567457123111,Intel Core i7,512,1024,Nvidia,Windows
1082,Lenovo,2 in 1 Convertible,4,0.69,34433.2656,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
1083,HP,Ultrabook,16,1.3,109170.72,0,1,331.2642361026012,Intel Core i7,512,0,Intel,Windows
1084,Dell,Notebook,8,2.18,39960.0,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1085,HP,Notebook,4,1.54,54931.14719999999,0,0,157.3505121487356,Intel Core i5,0,500,Intel,Windows
1086,HP,Workstation,8,1.9,79653.59999999999,0,0,141.21199808219862,Intel Core i7,256,0,AMD,Windows
1087,Lenovo,Notebook,8,1.7,63882.72,0,0,157.3505121487356,Intel Core i5,180,0,Intel,Windows
1088,HP,Notebook,4,1.29,32767.2,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No Os/Linux
1089,Acer,Notebook,4,2.4,20619.36,0,0,100.45466986113651,AMD Processor,0,500,AMD,Windows
1090,Dell,Notebook,4,2.2,20965.1472,0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Others/No Os/Linux
1091,HP,Notebook,4,1.86,18434.3472,0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Others/No Os/Linux
1092,Asus,Gaming,8,2.7,85194.72,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1093,Dell,Ultrabook,4,1.4,43601.688,0,1,165.6321180513006,Intel Core i5,256,0,AMD,Windows
1094,HP,Netbook,4,2.4,85194.72,0,0,125.36742798669837,Intel Core i5,128,0,Intel,Windows
1095,Acer,Notebook,8,2.4,42570.72,0,0,141.21199808219862,Intel Core i5,256,1024,Nvidia,Windows
1096,Dell,Notebook,8,2.36,34035.264,0,0,141.21199808219862,Intel Core i5,0,1024,AMD,Windows
1097,MSI,Gaming,8,2.6,85194.72,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia,Windows
1098,HP,Notebook,4,1.96,26640.0,0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Windows
1099,Asus,Gaming,16,4.3,122490.72,0,1,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1100,Dell,Ultrabook,4,1.5,60480.792,0,0,125.36742798669837,Intel Core i3,0,500,Intel,Windows
1101,Dell,Ultrabook,4,1.5,62176.1616,0,0,125.36742798669837,Intel Core i3,128,0,Intel,Windows
1102,Acer,Notebook,4,2.2,11135.52,0,0,100.45466986113651,Intel Celeron Dual,16,0,Intel,Others/No Os/Linux
1103,HP,Workstation,8,3.0,154458.72,0,1,127.33567457123111,Intel Core i7,0,1024,AMD,Windows
1104,Lenovo,Gaming,16,2.4,63882.72,0,0,141.21199808219862,Intel Core i7,512,0,Nvidia,Windows
1105,Dell,Ultrabook,8,1.5,75289.968,0,0,125.36742798669837,Intel Core i5,256,0,Intel,Windows
1106,MSI,Gaming,8,2.9,80516.20319999999,0,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1107,Lenovo,2 in 1 Convertible,4,2.1,46193.76,1,1,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1108,HP,Notebook,4,2.1,21205.44,0,0,141.21199808219862,AMD Processor,0,1024,AMD,Windows
1109,Asus,Gaming,16,2.59,71341.92,0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1110,HP,Notebook,8,1.16,90522.72,1,0,276.053530085501,Other Intel Processor,256,0,Intel,Windows
1111,Dell,Notebook,4,2.24,40980.312,0,0,100.45466986113651,Intel Core i5,0,500,AMD,Windows
1112,Lenovo,Notebook,4,2.1,22857.12,0,0,100.45466986113651,Intel Core i3,128,0,Intel,Windows
1113,HP,Ultrabook,8,1.16,104908.32,0,0,165.6321180513006,Intel Core i7,512,0,Intel,Windows
1114,Lenovo,2 in 1 Convertible,4,0.69,29250.72,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No Os/Linux
1115,Dell,Ultrabook,8,1.23,73473.12,0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
1116,Lenovo,Gaming,16,4.6,146519.46719999998,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1117,Razer,Ultrabook,8,1.25,54825.12,1,0,352.4651472131677,Intel Core i7,256,0,Intel,Windows
1118,Toshiba,Ultrabook,16,1.05,118601.28,0,0,165.6321180513006,Intel Core i7,512,0,Intel,Windows
1119,Asus,Gaming,8,3.52,69929.4672,0,0,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
1120,Vero,Notebook,4,1.35,10442.88,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
1121,HP,Notebook,8,1.16,90043.2,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1122,HP,Notebook,8,1.43,80612.64,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
1123,Dell,Notebook,4,2.09,27899.0064,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Others/No Os/Linux
1124,Asus,Notebook,4,2.0,23176.8,0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
1125,Lenovo,2 in 1 Convertible,8,1.8,88924.31999999999,1,1,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1126,Lenovo,2 in 1 Convertible,4,0.69,25521.12,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
1127,HP,Ultrabook,8,1.26,100965.6,0,0,125.36742798669837,Intel Core i5,256,0,Intel,Windows
1128,Lenovo,Gaming,8,2.4,52693.92,0,1,141.21199808219862,Intel Core i5,128,1024,Nvidia,Others/No Os/Linux
1129,HP,Gaming,8,3.35,60153.12,0,1,127.33567457123111,Intel Core i5,128,1024,Nvidia,Windows
1130,HP,Notebook,8,2.04,33513.119999999995,0,0,100.45466986113651,Intel Core i7,0,2048,Intel,Windows
1131,Lenovo,2 in 1 Convertible,8,1.8,109244.2464,1,1,157.3505121487356,Intel Core i7,512,0,Nvidia,Windows
1132,Asus,Notebook,4,1.5,14811.84,0,0,111.93520355955211,Intel Celeron Dual,0,0,Intel,Windows
1133,HP,Ultrabook,8,1.84,40066.56,0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1134,Acer,Notebook,4,2.23,32820.48,0,0,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
1135,Lenovo,Notebook,16,2.5,58554.72,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
1136,HP,Workstation,8,3.0,210424.032,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia,Windows
1137,Dell,Notebook,8,2.5,41771.52,0,0,100.45466986113651,Intel Core i5,0,1024,AMD,Windows
1138,MSI,Gaming,16,3.78,127818.72,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1139,HP,Ultrabook,8,1.88,115709.2416,0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1140,Lenovo,2 in 1 Convertible,16,2.8,130003.2,1,1,209.8006828649808,Intel Core i7,512,0,Intel,Windows
1141,MSI,Gaming,8,2.4,60888.384,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1142,HP,2 in 1 Convertible,8,1.48,86793.12,1,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1143,HP,Workstation,8,2.59,118761.12,0,1,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1144,HP,2 in 1 Convertible,8,1.48,95850.72,1,0,220.84282406840083,Intel Core i7,256,0,Intel,Windows
1145,HP,Workstation,8,2.0,101178.72,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1146,HP,Ultrabook,8,1.26,122381.49599999998,0,0,176.23257360658386,Intel Core i7,256,0,Intel,Windows
1147,Dell,Notebook,8,2.18,53807.472,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1148,HP,Notebook,8,1.88,84129.12,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1149,Lenovo,2 in 1 Convertible,8,1.27,124621.92,1,1,209.8006828649808,Intel Core i7,256,0,Intel,Windows
1150,Lenovo,Notebook,4,1.9,18061.92,0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Others/No Os/Linux
1151,HP,Notebook,4,1.86,15824.16,0,0,100.45466986113651,AMD Processor,0,500,AMD,Windows
1152,Lenovo,Notebook,8,2.32,31914.72,0,0,141.21199808219862,Intel Core i5,0,1024,AMD,Others/No Os/Linux
1153,Dell,Gaming,8,2.62,63882.72,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1154,Dell,Notebook,8,2.04,119916.2304,1,1,282.42399616439724,Intel Core i5,256,0,Nvidia,Windows
1155,HP,Notebook,4,1.91,25515.2592,0,0,141.21199808219862,AMD Processor,256,0,AMD,Windows
1156,MSI,Gaming,16,2.7,79536.38399999999,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1157,Lenovo,Ultrabook,12,1.4,122490.72,0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
1158,Lenovo,Notebook,8,2.5,42010.7472,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
1159,HP,2 in 1 Convertible,8,1.48,108744.48,1,0,220.84282406840083,Intel Core i7,512,0,Intel,Windows
1160,Lenovo,Ultrabook,8,1.7,79866.72,0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
1161,MSI,Gaming,16,1.7,94252.32,0,0,157.3505121487356,Intel Core i7,256,1024,Nvidia,Windows
1162,HP,Gaming,8,2.62,47898.72,0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1163,Lenovo,Notebook,8,2.2,24455.52,0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
1164,HP,Notebook,4,2.1,25414.0272,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Others/No Os/Linux
1165,Dell,Gaming,8,2.62,79813.44,0,0,282.42399616439724,Intel Core i7,128,1024,Nvidia,Windows
1166,Lenovo,Notebook,8,1.95,74059.2,0,1,141.21199808219862,Intel Core i5,256,0,Intel,Windows
1167,Lenovo,Notebook,4,2.2,24935.04,0,0,141.21199808219862,Intel Core i3,0,1024,Nvidia,Windows
1168,HP,Notebook,2,1.44,13266.72,0,0,111.93520355955211,Intel Celeron Dual,0,0,Intel,Windows
1169,MSI,Gaming,8,2.2,44701.92,0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1170,HP,Notebook,8,1.96,36177.12,0,0,141.21199808219862,Intel Core i7,256,0,Intel,Windows
1171,HP,Notebook,16,2.1,61751.52,0,0,141.21199808219862,Intel Core i7,512,0,Intel,Windows
1172,Asus,Notebook,4,2.2,19660.32,0,0,100.45466986113651,Intel Celeron Dual,0,500,Intel,Windows
1173,Lenovo,Notebook,4,2.1,21205.44,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Others/No Os/Linux
1174,Lenovo,Notebook,8,2.2,37775.52,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Others/No Os/Linux
1175,Asus,Notebook,4,2.0,40972.32,0,0,157.3505121487356,Intel Core i3,256,0,Intel,Windows
1176,Lenovo,Notebook,4,2.32,43956.0,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
1177,Lenovo,Gaming,16,3.31,69530.4,0,1,141.21199808219862,Intel Core i7,512,0,Nvidia,Windows
1178,MSI,Gaming,16,1.91,114731.5536,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1179,HP,Notebook,4,2.07,34632.0,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
1180,Lenovo,2 in 1 Convertible,8,1.36,87219.36,1,1,209.8006828649808,Intel Core i5,256,0,Intel,Windows
1181,Lenovo,Ultrabook,6,1.54,44275.68,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
1182,Dell,Notebook,8,1.98,47686.1328,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Others/No Os/Linux
1183,Acer,Notebook,4,2.1,17742.239999999998,0,0,100.45466986113651,Intel Celeron Dual,0,500,Intel,Windows
1184,HP,Notebook,6,2.18,42570.72,0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1185,Asus,Gaming,8,2.591,48431.52,0,1,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
1186,Dell,2 in 1 Convertible,16,2.09,62817.12,1,0,141.21199808219862,Intel Core i7,512,0,Intel,Windows
1187,Acer,Notebook,4,2.23,36816.48,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
1188,Dell,Ultrabook,8,1.23,58554.72,1,0,276.053530085501,Intel Core i5,256,0,Intel,Others/No Os/Linux
1189,Acer,Gaming,16,4.2,138474.72,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1190,Lenovo,Gaming,8,2.4,43636.32,0,1,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
1192,HP,Notebook,4,1.86,25840.8,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
1193,Apple,Ultrabook,8,0.92,61964.64,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1194,Dell,2 in 1 Convertible,8,1.6,63882.72,1,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
1195,HP,Notebook,12,2.21,70702.56,0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
1196,Lenovo,Notebook,4,1.9,19607.04,0,0,100.45466986113651,Intel Core i3,0,1024,AMD,Others/No Os/Linux
1197,Asus,Gaming,16,4.3,114552.0,0,1,127.33567457123111,Intel Core i7,512,1024,Nvidia,Windows
1198,Acer,Notebook,4,2.1,14492.16,0,0,100.45466986113651,Intel Celeron Dual,0,1024,Intel,Others/No Os/Linux
1199,MSI,Gaming,16,2.43,109165.392,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
1200,Dell,Notebook,4,2.3,26586.72,0,0,100.45466986113651,Intel Core i3,128,0,AMD,Windows
1201,Lenovo,Notebook,8,2.2,33513.119999999995,0,0,100.45466986113651,Intel Core i7,0,500,Nvidia,Others/No Os/Linux
1202,Dell,2 in 1 Convertible,16,2.0,68464.8,1,0,141.21199808219862,Intel Core i7,512,0,Intel,Windows
1203,Dell,Ultrabook,16,1.2,142790.4,1,0,276.053530085501,Intel Core i7,512,0,Intel,Windows
1204,Asus,Gaming,8,2.2,62284.32,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1205,Dell,Notebook,8,2.36,47365.92,0,0,141.21199808219862,Intel Core i5,256,0,AMD,Windows
1206,HP,Notebook,8,1.91,30849.12,0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
1207,Lenovo,Notebook,4,2.2,15930.72,0,0,100.45466986113651,AMD Processor,0,500,AMD,Windows
1208,Acer,Notebook,8,3.3,33513.119999999995,0,0,106.11306214269258,Intel Core i3,0,1024,Nvidia,Windows
